product_code,product_name,section,page,record_type,requirement_scope,property,astm_method,minimum,maximum,note_ref,text,review_status
85,Dyed 420 ppm heating oil,3.39,66,context,All / see section,,,,,,"BS&W, vol.% D2709",Source text
85,Dyed 420 ppm heating oil,3.39,66,context,All / see section,,,,,,or equivalent < 0.05,Source text
85,Dyed 420 ppm heating oil,3.39,66,context,All / see section,,,,,,"Thermal stability, 90 minutes",Source text
85,Dyed 420 ppm heating oil,3.39,66,context,All / see section,,,,,,"150oCPad rating,",Source text
85,Dyed 420 ppm heating oil,3.39,66,context,All / see section,,,,,,DuPont scale 7,Source text
85,Dyed 420 ppm heating oil,3.39,66,context,All / see section,,,,,,OR,Source text
85,Dyed 420 ppm heating oil,3.39,66,context,All / see section,,,,,,Thermal stability D6468,Source text
85,Dyed 420 ppm heating oil,3.39,66,context,All / see section,,,,,,Y/Green 73%,Source text
85,Dyed 420 ppm heating oil,3.39,66,context,All / see section,,,,,,W Unit 65%,Source text
85,Dyed 420 ppm heating oil,3.39,66,context,All / see section,,,,,,OR,Source text
85,Dyed 420 ppm heating oil,3.39,66,context,All / see section,,,,,,"Oxidation stability, mg/100 ml D2274 2.5",Source text
85,Dyed 420 ppm heating oil,3.39,66,context,All / see section,,,,,,Haze rating @ 25oC (77oF) D4176,Source text
85,Dyed 420 ppm heating oil,3.39,66,context,All / see section,,,,,,Procedure 2 2,Source text
85,Dyed 420 ppm heating oil,3.39,66,context,All / see section,,,,,,Nace Corrosion TM0172 B+ (Origin),Source text
85,Dyed 420 ppm heating oil,3.39,66,context,All / see section,,,,,,Electrical,Source text
85,Dyed 420 ppm heating oil,3.39,66,context,All / see section,,,,,,"Conductivity, pS/m @ 21°C(70°F) D2624 250",Source text
85,Dyed 420 ppm heating oil,3.39,67,context,All / see section,,,,,,3.39.2,Source text
85,Dyed 420 ppm heating oil,3.39,67,context,All / see section,,,,,,SPECIFICATIONS FOR FUNGIBLE 500 ppm SULFUR HEATING OIL GRADE 85 DYED BY CPC,Source text
85,Dyed 420 ppm heating oil,3.39,67,note,All / see section,,,,,,1. Additive requirements/restrictions - refer to section 3.2.,Source text
85,Dyed 420 ppm heating oil,3.39,67,note,All / see section,,,,,,2. This schedule denotes the fluidity of the distillate at the time and place of origin.,Source text
85,Dyed 420 ppm heating oil,3.39,67,note,All / see section,,,,,,Pour Point –August 1st through March 14th Maximum: -18oC (-0.4oF).,Source text
85,Dyed 420 ppm heating oil,3.39,67,note,All / see section,,,,,,Pour Point – March 15th through July 31st Maximum: -12oC (10.4oF),Source text
85,Dyed 420 ppm heating oil,3.39,67,note,All / see section,,,,,,Cloud Point – August 1st through March 14th Maximum: -9oC (15.8oF),Source text
85,Dyed 420 ppm heating oil,3.39,67,note,All / see section,,,,,,Cloud Point – March 15th through July 31st Maximum: -7oC (19.4oF),Source text
85,Dyed 420 ppm heating oil,3.39,67,note,All / see section,,,,,,3. Dye Requirement:,Source text
85,Dyed 420 ppm heating oil,3.39,67,note,All / see section,,,,,,"Delivery: This product will be dyed by CPC to meet a minimum dye concentration, or spectral equivalence,",Source text
85,Dyed 420 ppm heating oil,3.39,67,note,All / see section,,,,,,"of 3.9 pounds of Solid Red #26 per 1,000 barrels.",Source text
85,Dyed 420 ppm heating oil,3.39,67,note,All / see section,,,,,,4. Certain states and localities north of Virginia have sulfur limits that are less than 0.50 wt. %. Origin laboratory certifying,Source text
85,Dyed 420 ppm heating oil,3.39,67,note,All / see section,,,,,,sulfur content can qualify the test method used per EPA performance based testing criteria (see CFR lW]80.584 1090 Subpart,Source text
85,Dyed 420 ppm heating oil,3.39,67,note,All / see section,,,,,,D).,Source text
85,Dyed 420 ppm heating oil,3.39,67,note,All / see section,,,,,,5. ASTM color measurement before addition of dye.,Source text
85,Dyed 420 ppm heating oil,3.39,67,note,All / see section,,,,,,6. Either physical or simulated distillation can be used.,Source text
85,Dyed 420 ppm heating oil,3.39,67,note,All / see section,,,,,,7. Interface may result in trace amounts of renewable and/or biodiesel in the product depending on delivery location.,Source text
85,Dyed 420 ppm heating oil,3.39,67,note,All / see section,,,,,,8. Colonial will accept test methods results that are listed in ASTM D975 for all tests. Test method listed in,Source text
85,Dyed 420 ppm heating oil,3.39,67,note,All / see section,,,,,,the table above are considered referee methods by Colonial Pipeline. Referee methods apply for any dispute.,Source text
85,Dyed 420 ppm heating oil,3.39,67,note,All / see section,,,,,,Delivery test results may vary by the smaller of ASTM reproducibility for a given test or,Source text
85,Dyed 420 ppm heating oil,3.39,67,note,All / see section,,,,,,any test tolerance as allowed by state or EPA regulations at the point of delivery.,Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,SPECIFICATIONS FOR FUNGIBLE [W]15 ppm SULFUR HEATING OIL [W](CERTIFIED NON-,Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,TRANSPORTATION 15 ppm DISTILLATE FUEL (CERTIFIED NTDF) GRADE 87 DYED BY CPC,Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,EPA Designation: Heating Oil [W](Certified NTDF),Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,ASTM Test Test Results,Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,PRODUCT PROPERTY Method Minimum Maximum Note,Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,Gravity API D4052 30,Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,"Flash Point, oF",Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,Pensky-Martin D93 130 Origin,Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,125.8 Delivery,Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,"Physical Distillation, °C(oF) D86 6",Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,50% Report,Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,90% 282(540) 338(640),Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,End Point 371 (700),Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,"or Simulated Distillation, °C(oF) D2887 6",Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,50% recovered Report,Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,90% recovered 300(572) 356(673),Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,End Point 421(790),Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,Color ASTM D6045 2.5 4,Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,Color Undyed 3,Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,"Viscosity, cSt @ 40oC (104oF) D445 1.9 4.1",Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,Pour Point D97 2,Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,Cloud Point D2500 2,Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,"Corrosion, 3 hrs. @ 50oC (122oF) D130 1",Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,"Total Sulfur, ppmwt D5453 11 Origin 5",Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,14 Delivery,Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,Cetane Number D613 40,Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,Aromatics (Volume %) D1319 31.7,Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,or Aromatics by Cetane Index D976 40,Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,"Ash, wt.% D482 0.01",Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,Carbon Residue: Ramsbottom,Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,on 10% Bottom D524 0.35,Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,"BS&W, vol.% D2709",Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,or equivalent < 0.05,Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,"Thermal stability, 90 minutes",Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,"150oCPad rating,",Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,DuPont scale 7,Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,OR,Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,Thermal stability D6468,Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,Y/Green 73%,Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,W Unit 65%,Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,OR,Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,"Oxidation stability, mg/100 ml D2274 2.5",Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,Haze rating @ 25oC (77oF) D4176,Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,Procedure 2 2,Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,Nace Corrosion TM0172 B+ (Origin),Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,Electrical,Source text
85,Dyed 420 ppm heating oil,3.39,68,context,All / see section,,,,,,"Conductivity, pS/m @ 21°C(70°F) D2624 250",Source text
85,Dyed 420 ppm heating oil,3.39,69,context,All / see section,,,,,,SPECIFICATIONS FOR FUNGIBLE [W]15 ppm SULFUR HEATING OIL [W](CERTIFIED NON-,Source text
85,Dyed 420 ppm heating oil,3.39,69,context,All / see section,,,,,,TRANSPORTATION 15 ppm DISTILLATE FUEL (CERTIFIED NTDF) GRADE 87 DYED BY CPC,Source text
85,Dyed 420 ppm heating oil,3.39,69,context,All / see section,,,,,,[w]EPA Designation: Heating Oil [W](Certified NTDF),Source text
85,Dyed 420 ppm heating oil,3.39,69,note,All / see section,,,,,,1. Additive requirements/restrictions - refer to section 3.2.,Source text
85,Dyed 420 ppm heating oil,3.39,69,note,All / see section,,,,,,2. This schedule denotes the fluidity of the distillate at the time and place of origin.,Source text
85,Dyed 420 ppm heating oil,3.39,69,note,All / see section,,,,,,Pour Point –August 1st through March 14th Maximum: -18oC (-0.4oF).,Source text
85,Dyed 420 ppm heating oil,3.39,69,note,All / see section,,,,,,Pour Point – March 15th through July 31st Maximum: -12oC (10.4oF),Source text
85,Dyed 420 ppm heating oil,3.39,69,note,All / see section,,,,,,Cloud Point – August 1st through March 14th Maximum: -9oC (15.8oF),Source text
85,Dyed 420 ppm heating oil,3.39,69,note,All / see section,,,,,,Cloud Point – March 15th through July 31st Maximum: -7oC (19.4oF),Source text
85,Dyed 420 ppm heating oil,3.39,69,note,All / see section,,,,,,3. Dye Requirement:,Source text
85,Dyed 420 ppm heating oil,3.39,69,note,All / see section,,,,,,"Delivery: This product will be dyed by CPC to meet a minimum dye concentration, or spectral equivalence,",Source text
85,Dyed 420 ppm heating oil,3.39,69,note,All / see section,,,,,,"of 3.9 pounds of Solid Red #26 per 1,000 barrels.",Source text
85,Dyed 420 ppm heating oil,3.39,69,note,All / see section,,,,,,4. ASTM color measurement before addition of dye,Source text
85,Dyed 420 ppm heating oil,3.39,69,note,All / see section,,,,,,5. Origin laboratory certifying sulfur content can qualify the test method used per EPA Performance Based Testing,Source text
85,Dyed 420 ppm heating oil,3.39,69,note,All / see section,,,,,,Criteria (see CFR [W] 80.584 1090 Subpart D).,Source text
85,Dyed 420 ppm heating oil,3.39,69,note,All / see section,,,,,,6. Either physical or simulated distillation can be used.,Source text
85,Dyed 420 ppm heating oil,3.39,69,note,All / see section,,,,,,7. Colonial will accept test methods results that are listed in ASTM D975 for all tests. Test method listed in,Source text
85,Dyed 420 ppm heating oil,3.39,69,note,All / see section,,,,,,in the table above are considered referee methods by Colonial Pipeline. Referee methods apply for any dispute.,Source text
85,Dyed 420 ppm heating oil,3.39,69,note,All / see section,,,,,,8. Deliveries of 87 grade that are serviced through Colonial's breakout tank farms south of Greensboro which,Source text
85,Dyed 420 ppm heating oil,3.39,69,note,All / see section,,,,,,"include Pelham, Atlanta, Athens, Belton, Spartanburg, and Charlotte may contain up to 5% Renewable Diesel.",Source text
85,Dyed 420 ppm heating oil,3.39,69,note,All / see section,,,,,,"9. Deliveries of 87 grade on lines #17, 22, 24, and Greensboro local deliveries may contain up to 5% Bio-Diesel",Source text
85,Dyed 420 ppm heating oil,3.39,69,note,All / see section,,,,,,and 5% Renewable Diesel.,Source text
85,Dyed 420 ppm heating oil,3.39,69,note,All / see section,,,,,,Delivery test results may vary by the smaller of ASTM reproducibility for a given test or any,Source text
85,Dyed 420 ppm heating oil,3.39,69,note,All / see section,,,,,,test tolerance as allowed by state or EPA regulations at the point of delivery.,Source text
88,Dyed 2000 ppm heating oil,3.41,70,context,All / see section,,,,,,3.41.1 SPECIFICATIONS FOR FUNGIBLE 2000 ppm SULFUR HEATING OIL GRADE 88 DYED BY CPC,Source text
88,Dyed 2000 ppm heating oil,3.41,70,context,All / see section,,,,,,EPA Designation: Heating Oil,Source text
88,Dyed 2000 ppm heating oil,3.41,70,context,All / see section,,,,,,ASTM Test Test Results,Source text
88,Dyed 2000 ppm heating oil,3.41,70,context,All / see section,,,,,,PRODUCT PROPERTY Method Minimum Maximum Note,Source text
88,Dyed 2000 ppm heating oil,3.41,70,context,All / see section,,,,,,Gravity API D4052 30,Source text
88,Dyed 2000 ppm heating oil,3.41,70,context,All / see section,,,,,,"Flash Point, oF Pensky-Martin D93 124 Origin",Source text
88,Dyed 2000 ppm heating oil,3.41,70,context,All / see section,,,,,,116 Delivery,Source text
88,Dyed 2000 ppm heating oil,3.41,70,context,All / see section,,,,,,"Physical Distillation, °C(oF) D86 6",Source text
88,Dyed 2000 ppm heating oil,3.41,70,context,All / see section,,,,,,50% Report,Source text
88,Dyed 2000 ppm heating oil,3.41,70,context,All / see section,,,,,,90% 282(540) 338(640),Source text
88,Dyed 2000 ppm heating oil,3.41,70,context,All / see section,,,,,,End Point 371 (700),Source text
88,Dyed 2000 ppm heating oil,3.41,70,context,All / see section,,,,,,"or Simulated Distillation, °C(oF) D2887 6",Source text
88,Dyed 2000 ppm heating oil,3.41,70,context,All / see section,,,,,,50% recovered Report,Source text
88,Dyed 2000 ppm heating oil,3.41,70,context,All / see section,,,,,,90% recovered 300(572) 356(673),Source text
88,Dyed 2000 ppm heating oil,3.41,70,context,All / see section,,,,,,End Point 421(790),Source text
88,Dyed 2000 ppm heating oil,3.41,70,context,All / see section,,,,,,Color ASTM D6045 2.5 4,Source text
88,Dyed 2000 ppm heating oil,3.41,70,context,All / see section,,,,,,Color Undyed 3,Source text
88,Dyed 2000 ppm heating oil,3.41,70,context,All / see section,,,,,,"Viscosity, cSt @ 40oC (104oF) D445 1.9 4.1",Source text
88,Dyed 2000 ppm heating oil,3.41,70,context,All / see section,,,,,,Pour Point D97 2,Source text
88,Dyed 2000 ppm heating oil,3.41,70,context,All / see section,,,,,,Cloud Point D2500 2,Source text
88,Dyed 2000 ppm heating oil,3.41,70,context,All / see section,,,,,,"Corrosion, 3 hrs. @ 50oC (122oF) D130 1",Source text
88,Dyed 2000 ppm heating oil,3.41,70,context,All / see section,,,,,,"Total Sulfur, ppmwt D4294 2000 5",Source text
88,Dyed 2000 ppm heating oil,3.41,70,context,All / see section,,,,,,"Ash, wt.% D482 0.01",Source text
88,Dyed 2000 ppm heating oil,3.41,70,context,All / see section,,,,,,Carbon Residue: Ramsbottom,Source text
88,Dyed 2000 ppm heating oil,3.41,70,context,All / see section,,,,,,on 10% Bottom D524 0.35,Source text
